STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
31,C006502510     ,1,4,1,00025,0,04,129,0,'OX BOW CREEK            ',,'ROAD 3700         ','1E 2N NELSON             ',99.99,0,0,0000000000,0,40143000,098025400,30,3,02,02,09,1935,2,0,10,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,4.9,10.7,11,0,0,4.9,4.9,99.99,N,0,N,0,0,5,5,5,5,N,2,11.8,2,7.3,2,3,N,0,7,4,31,1,11,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,17,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,30.5,1,F,5,53.9
31,C006502515     ,1,4,1,00025,0,04,129,0,'OX BOW CREEK            ',,'ROAD 3700         ','1E 2.3N NELSON           ',99.99,0,0,0000000000,0,40144200,098025400,30,3,02,02,09,1983,2,0,10,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,4.9,9.4,9.8,0,0,4.9,4.9,99.99,N,0,N,0,0,5,6,6,5,N,2,10.9,2,6.4,3,3,N,0,6,4,34,1,9.8,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,5,17,2033,,N,5/23/2018,B,A ,,,,,,,,,2,,38.3,2,F,5,48.02
31,C006502520     ,1,4,1,00025,0,04,129,0,'STREAM                  ',,'ROAD 3700         ','1E 3N NELSON             ',99.99,0,0,0000000000,0,40153000,098025400,30,3,02,02,09,1987,2,0,10,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,7.2,8.2,8.5,0,0,7.2,7.4,99.99,N,0,N,0,0,5,5,4,5,N,2,20.9,2,14.5,4,5,N,2,7,5,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,17,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,40.3,1,P,4,62.9
31,C006502615     ,1,4,1,00026,0,04,129,0,'STREAM                  ',,'COUNTY HIGHWAY    ','1S 2W NELSON             ',99.99,0,0,0000000000,0,40103600,098064800,30,3,02,02,09,1935,2,0,20,2003,5,6.4,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,5.8,11.9,12.5,0,0,5.8,6.1,99.99,N,0,N,0,0,5,9,4,7,N,1,36.3,1,21.8,4,4,N,5,8,7,34,1,12.5,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,1993,8,7,0,0,0,0,1,Y,8,34,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,55.7,1,P,4,76.25
31,C006502620     ,1,4,1,00026,0,04,129,0,'STREAM                  ',,'ROAD N            ','1S .3W NELSON            ',99.99,0,0,0000000000,0,40103600,098045400,60,3,02,02,09,1935,2,0,10,2003,0,6.1,0,6,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,2,0,4.9,10.7,15.8,0,0,4.9,4.9,99.99,N,0,N,0,0,5,5,5,5,N,2,4.5,2,0.9,3,3,N,0,4,5,34,1,15.8,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,17,2033,,N,5/23/2018,B,A ,,,,,,,,,2,,20.1,2,F,5,77.42
31,C006502905     ,1,4,1,07595,0,04,129,0,'SPRING CREEK            ',,'COLL 7595         ','2.2N OF CADAMS           ',99.99,1.336,0,0000000000,0,40081463,098003542,30,3,02,02,08,1988,2,0,45,1998,5,8.5,0,20,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,3.4,7.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,0,32.7,0,21.8,6,N,N,5,7,8,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,76,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,88.7,0,G,7,62.05
31,C006503005     ,1,4,1,00030,0,04,129,0,'MIDDLE CREEK            ',,'COUNTY HIGHWAY    ','8.8 W OF JCT HWY 14&136  ',99.99,0,0,0000000000,0,40085100,098135800,100,3,02,02,09,2003,2,0,30,1997,5,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,8.8,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,6,7,N,1,63.5,1,38.1,6,7,N,5,8,8,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,8,0,0,0,0,1,Y,5,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,95.1,0,F,5,79.17
31,C006503007     ,1,4,1,00030,0,04,129,0,'STREAM                  ',,'COUNTY HIGHWAY    ','3S 7.2W NELSON           ',99.99,0,0,0000000000,0,40084800,098120600,30,3,02,02,09,1994,2,0,30,2003,5,6.7,0,21,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.6,7.3,7.6,0,0,7.6,7.8,99.99,N,0,N,0,0,5,8,6,6,N,1,20,1,11.8,4,6,N,1,7,8,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,5,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,63.5,0,F,5,59.28
31,C006503010     ,1,4,1,00030,0,04,129,0,'COTTONWOOD CREEK        ',,'COUNTY HIGHWAY    ','3S 6.8W NELSON           ',99.99,0,0,0000000000,0,40084800,098114200,30,3,02,02,09,2000,2,0,30,2000,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.8,6.4,6.7,0,0,7.8,7.9,99.99,N,0,N,0,0,5,7,6,7,N,1,40.8,1,24.5,6,6,N,5,7,8,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,88.7,0,F,5,52.93
31,C006503105     ,1,4,1,00031,0,04,129,0,'STREAM                  ',,'COUNTY HIGHWAY    ','3.5E .4S SUPERIOR        ',99.99,0,0,0000000000,0,40002400,097593000,999,3,02,02,09,1996,2,0,5,2003,5,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,6.1,11.9,12.2,0,0,6.1,6.2,99.99,N,0,N,0,0,5,7,6,7,N,1,31.8,1,19.1,5,5,N,5,8,6,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,8,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,72.9,0,F,5,75.64
31,C006503110     ,1,4,1,00031,0,04,129,0,'SPRING CREEK            ',,'COUNTY HIGHWAY    ','.5W 1.5S NORA            ',99.99,0,0,0000000000,0,40082600,097592700,30,3,02,02,09,1991,2,0,25,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.7,11.9,12.2,0,0,7.7,7.9,99.99,N,0,N,0,0,5,6,6,6,N,1,41.7,1,25.4,6,6,N,5,7,7,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,42,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,89.9,0,F,5,96.38
31,C006503305     ,1,4,1,00033,0,04,129,0,'CROSBY CREEK TRIBUTARY  ',,'COUNTY HIGHWAY    ','4.5E SUPERIOR            ',99.99,0,0,0000000000,0,40013600,097581800,30,3,02,02,09,1999,2,0,25,2003,5,8.5,0,10,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,3.7,11.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,32.7,0,21.8,6,N,N,5,8,8,34,1,9.8,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,42,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,88.7,0,G,7,98.6
31,C006503310     ,1,4,1,00033,0,04,129,0,'STREAM                  ',,'COUNTY HIGHWAY    ','2.3S NORA                ',99.99,0,0,0000000000,0,40074200,097581800,30,3,02,02,09,1935,2,0,30,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,5.8,10.7,11,0,0,5.8,6,99.99,N,0,N,0,0,5,7,5,6,N,1,44.5,1,26.3,5,4,N,5,4,7,34,1,11,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,1991,8,7,0,0,0,0,1,Y,8,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,76,0,F,5,66
31,C006503315     ,1,4,1,00033,0,04,129,0,'SPRING CREEK            ',,'COUNTY HIGHWAY    ','2S NORA                  ',99.99,0,0,0000000000,0,40075400,097581800,30,3,02,02,09,1991,2,0,30,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,5.9,11.9,12.2,0,0,5.9,6.1,99.99,N,0,N,0,0,5,7,6,6,N,1,29.9,1,18.1,5,4,N,5,4,7,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,73.3,0,F,5,74.42
31,C006503407     ,1,4,1,00034,0,04,129,0,'MIDDLE CREEK            ',,'ROAD J            ','5S 8.2W NELSON           ',99.99,0,0,0000000000,0,40070600,098135400,30,3,02,02,09,1935,2,0,40,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,6.1,7.6,7.9,0,0,6.1,6.1,99.99,N,0,N,0,0,5,7,4,5,N,2,8.2,2,3.6,3,5,N,0,4,6,34,1,7.9,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,4,68,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,36.8,1,P,4,48.19
31,C006503409     ,1,4,1,00034,0,04,129,0,'COTTONWOOD CREEK        ',,'COUNTY HIGHWAY    ','5S 7W NELSON             ',99.99,0,0,0000000000,0,40070600,098114200,50,3,02,02,09,1987,2,0,25,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.8,8.2,8.5,0,0,7.8,7.9,99.99,N,0,N,0,0,7,7,7,7,N,1,41.7,1,24.5,6,6,N,5,8,8,,,,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,42,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,89.7,0,G,7,67.15
31,C006503415     ,1,4,1,00034,0,04,129,0,'STREAM                  ',,'COUNTY HIGHWAY    ','3S NORA                  ',99.99,0,0,0000000000,0,40070600,097584200,30,3,02,02,09,1935,2,0,30,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.6,15.5,15.8,0,0,7.6,7.8,99.99,N,0,N,0,0,5,6,6,7,N,1,73.5,1,43.5,6,6,N,5,7,8,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,5,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,96,0,F,5,123.24
31,C006503420     ,1,4,1,00034,0,04,129,0,'STREAM                  ',,'COUNTY HIGHWAY    ','1.7S 1.8W RUSKIN         ',99.99,0,0,0000000000,0,40070600,097543600,30,3,02,02,09,2001,2,0,20,2003,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.2,9.4,10.1,0,0,7.2,7.3,99.99,N,0,N,0,0,7,7,7,6,N,1,37.2,1,22.7,6,5,N,5,4,7,31,1,10.1,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,34,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,84.1,0,G,7,73.73
31,C006503425     ,1,4,1,00034,0,04,129,0,'SPRING CREEK            ',,'ROAD J            ','1.7S RUSKIN              ',99.99,0,0,0000000000,0,40070600,097521200,30,3,02,02,09,1935,2,0,10,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,K,1,5,7,02,0,00,2,0,5.7,10.4,18.9,0,0,5.7,6.2,99.99,N,0,N,0,0,5,5,3,5,N,2,0,2,0,0,4,N,0,5,6,31,1,18.9,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,17,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,31.9,1,P,3,117.18
31,C006503605     ,1,4,1,00036,0,04,129,0,'BEAVER CREEK            ',,'COUNTY HIGHWAY    ','5N 9.7W SUPERIOR         ',99.99,0,0,0000000000,0,40061200,098153600,160,3,02,02,09,1978,2,0,15,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,2,0,7.3,15.2,31.1,0,0,7.3,7.8,99.99,N,0,N,0,0,6,7,7,7,N,1,26.3,1,15.4,4,6,N,5,7,8,,,,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,25,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,67,0,F,6,242.58
31,C006503705     ,1,4,1,07597,0,04,129,0,'SPRING CREEK            ',,'COLL 7597         ','3W .5S OF RUSKIN         ',99.99,1.363,0,0000000000,0,40081921,097560262,30,3,02,02,08,1990,2,0,80,1998,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.6,19.2,19.8,0,0,8.6,8.6,99.99,N,0,N,0,0,7,7,7,8,N,1,64.4,1,38.1,7,7,N,5,8,8,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,136,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,96.9,0,G,7,170.28
31,C006503715     ,1,4,1,00037,0,04,129,0,'OAK CREEK               ',,'COUNTY HIGHWAY    ','1.5W 1.6S OAK            ',99.99,0,0,0000000000,0,40123600,097560000,30,3,02,02,09,1995,2,0,40,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.8,11.9,12.2,0,0,7.8,8,99.99,N,0,N,0,0,5,7,7,7,N,1,46.3,1,27.2,6,6,N,5,7,7,,,,1017,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,68,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,92.1,0,F,5,97.6
31,C006503720     ,1,4,1,00037,0,04,129,0,'ELK CREEK               ',,'COUNTY HIGHWAY    ','1.5W OAK                 ',99.99,0,0,0000000000,0,40141200,097560000,60,3,02,02,09,1981,2,0,50,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,18.9,19.5,0,0,7.9,8.1,99.99,N,0,N,0,0,5,7,7,7,N,1,33.6,1,20,5,6,N,5,7,6,,,,1017,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,85,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,80.5,0,F,5,157.95
31,C006503845     ,1,4,1,00038,0,04,129,0,'BLAKELY CREEK           ',,'COUNTY HIGHWAY    ','4N .3E SUPERIOR          ',99.99,0,0,0000000000,0,40052400,098033000,30,3,02,02,09,1989,2,0,50,2003,5,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.8,8.2,8.5,0,0,7.8,8,99.99,N,0,N,0,0,5,5,6,7,N,1,30.8,1,18.1,5,6,N,5,6,8,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,85,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,67.3,0,F,5,68
31,C006503855     ,1,4,1,07578,0,04,129,0,'SPRING CREEK            ',,'COLL 7578         ','3.5S RUSKIN              ',99.99,2.873,0,0000000000,0,40051800,097514200,30,3,02,02,08,1986,2,0,50,1998,0,7.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8,17.4,17.7,0,0,8,8.1,99.99,N,0,N,0,0,7,7,7,6,N,1,42.6,1,25.4,6,6,N,5,6,6,,,,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,85,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,90.9,0,G,7,143.37
31,C006503905     ,1,4,1,00039,0,04,129,0,'SPRING CREEK            ',,'COUNTY HIGHWAY    ','2W RUSKIN                ',99.99,0,0,0000000000,0,40083000,097545400,30,3,02,02,09,1935,2,0,5,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,K,1,5,7,02,0,00,2,0,5,9.1,15.5,0,0,5,5,99.99,N,0,N,0,0,0,0,0,6,N,2,0,2,0,0,3,N,0,6,6,31,1,15.5,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,U,8,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,19.4,1,P,0,77.5
31,C006504005     ,1,4,1,00040,0,04,129,0,'BEAVER CREEK            ',,'COUNTY HIGHWAY    ','3N 8.7W SUPERIOR         ',99.99,0,0,0000000000,0,40043000,098142400,30,3,02,02,09,1979,2,0,20,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,2,0,8.5,18.6,37.5,0,0,8.5,8.7,99.99,N,0,N,0,0,7,6,6,7,N,1,27.2,1,16.3,5,7,N,5,8,8,34,1,37.5,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,34,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,74.9,0,F,6,326.25
31,C006504010     ,1,4,1,00040,0,04,129,0,'MIDDLE CREEK            ',,'COUNTY HIGHWAY    ','3N 7.7W SUPERIOR         ',99.99,0,0,0000000000,0,40043000,098130600,30,3,02,02,09,1996,2,0,25,2003,5,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,7.3,22.3,0,0,8.5,9.3,99.99,N,0,N,0,0,7,8,8,8,N,1,82.6,1,49,8,7,N,5,8,8,,,,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,42,2033,,N,5/23/2018,B,K*,,1170,7065013,1,09,09,,,0,,100,0,G,7,207.39
31,C006504105     ,1,4,1,00041,0,04,129,0,'SPRING CREEK TRIBUTARY  ',,'COUNTY HIGHWAY    ','1W 1.1S RUSKIN           ',99.99,0,0,0000000000,0,40073600,097534800,30,3,02,02,09,1999,2,0,15,2003,5,8.5,0,30,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,3,11,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,0,32.7,0,21.8,6,N,N,5,8,8,31,1,9.8,917,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,25,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,88.7,0,G,8,93.5
31,C006504110     ,1,4,1,00041,0,04,129,0,'SPRING CREEK            ',,'ROAD 4500         ','.7S RUSKIN               ',99.99,0,0,0000000000,0,40080600,097534800,30,3,02,02,09,1935,2,0,20,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,K,1,5,7,02,0,00,3,0,4.9,9.4,18.9,0,0,4.9,4.9,99.99,N,0,N,0,0,5,6,2,5,N,2,0,2,0,0,3,N,3,5,5,31,1,18.9,816,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,U,34,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,21.1,1,P,2,92.61
31,C006504205     ,1,4,1,02365,0,04,129,0,'BEAVER CREEK            ',,'COUNTY HIGHWAY    ','2N 8.5W SUPERIOR         ',99.99,0,0,0000000000,0,40033600,098141800,60,3,02,02,09,1978,2,0,20,2003,0,7.6,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.3,21.3,21.6,0,0,7.3,7.8,99.99,N,0,N,0,0,8,8,7,6,N,1,27.2,1,16.3,5,6,N,5,5,6,34,1,21.6,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,34,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,73.8,0,G,7,168.48
31,C006504205P    ,1,4,1,01990,0,04,129,0,'COTTONWOOD CREEK        ',,'FAS 1990 / ROAD D ','SJCT US136/N14 6.8W 2.5S ',99.99,5.818,0,0000000000,0,40031200,098114800,30,3,02,02,07,1940,2,0,100,2011,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,4,0,7.4,8.2,33.5,0,0,7.4,7.4,99.99,N,0,N,0,0,5,6,5,6,N,2,10.9,2,5.4,2,6,N,0,6,6,31,1,33.5,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,100,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,39.5,1,F,5,247.9
31,C006504215     ,1,4,1,00042,0,04,129,0,'MIDDLE CREEK            ',,'COUNTY HIGHWAY    ','2N 8W SUPERIOR           ',99.99,0,0,0000000000,0,40033600,098125400,30,3,02,02,09,1995,2,0,20,2003,5,7.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,11.3,34.1,0,0,8.5,9.2,99.99,N,0,N,0,0,7,8,8,7,N,1,70.8,1,41.7,8,7,N,5,7,8,,,,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,34,2033,,N,5/23/2018,B,K*,,1170,7065012,1,09,09,,,0,,100,0,G,7,313.72
31,C006504220     ,1,4,1,00042,0,04,129,0,'COTTONWOOD CREEK        ',,'ROAD E            ','2N 7W SUPERIOR           ',99.99,0,0,0000000000,0,40033600,098114200,30,3,02,02,09,1935,2,0,30,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,03,0,00,1,0,4.9,14.9,15.5,0,0,4.9,4.9,99.99,N,0,N,0,0,6,6,6,6,N,1,21.8,1,12.7,4,N,N,5,6,6,34,1,15.2,817,24,Y24,N  ,N  ,0817,,,0,0,0,2012,,,,0,N,3,,0,0,1992,8,7,0,0,0,0,1,Y,4,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,54,0,F,6,75.95
31,C006504225     ,1,4,1,00042,0,04,129,0,'SAND CREEK              ',,'ROAD E            ','2N 5.5W SUPERIOR         ',99.99,0,0,0000000000,0,40033600,098104800,20,3,02,02,09,2015,2,0,10,2003,A,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,8.5,10,10.4,0,0,8.5,8.7,99.99,N,0,N,0,0,8,8,9,8,N,3,29.9,3,22.7,6,7,N,5,8,8,31,1,8.2,916,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,17,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,87.2,0,G,8,90.48
